Entity,Code,Year,Change in global mean surface temperature caused by nitrous oxide emissions,Change in global mean surface temperature caused by methane emissions,Change in global mean surface temperature caused by CO₂ emissions
Lower-middle-income countries,,1929,0.0022269841,0.009459826,0.017271753
Lower-middle-income countries,,1930,0.0022688971,0.009667272,0.017650943
Lower-middle-income countries,,1931,0.0023109086,0.009881558,0.018046308
Lower-middle-income countries,,1932,0.0023529783,0.010102209,0.018448478
Lower-middle-income countries,,1933,0.0023950783,0.010330456,0.018862499
Lower-middle-income countries,,1934,0.0024371934,0.010569351,0.019275943
Lower-middle-income countries,,1935,0.0024793209,0.01081791,0.019701496
Lower-middle-income countries,,1936,0.0025214711,0.011083195,0.020122396
Lower-middle-income countries,,1937,0.0025636673,0.011366633,0.02054932
Lower-middle-income countries,,1938,0.0026059442,0.011667805,0.020998813
Lower-middle-income countries,,1939,0.0026483508,0.011986063,0.021443894
Lower-middle-income countries,,1940,0.0026909476,0.012326357,0.021942975
Lower-middle-income countries,,1941,0.0027346532,0.012677237,0.022482296
Lower-middle-income countries,,1942,0.0027809895,0.013037723,0.023035504
Lower-middle-income countries,,1943,0.002831107,0.013406995,0.02360518
Lower-middle-income countries,,1944,0.0028857864,0.013786988,0.02417764
Lower-middle-income countries,,1945,0.002945437,0.014180731,0.024764232
Lower-middle-income countries,,1946,0.0030100986,0.014587457,0.02536519
Lower-middle-income countries,,1947,0.0030794397,0.014986462,0.025963368
Lower-middle-income countries,,1948,0.0031527586,0.015398556,0.026582425
Lower-middle-income countries,,1949,0.003228983,0.015827203,0.02721629
Lower-middle-income countries,,1950,0.00330667,0.016287234,0.027911872
Lower-middle-income countries,,1951,0.0033846635,0.016774155,0.028649803
Lower-middle-income countries,,1952,0.0034624308,0.01728959,0.029413423
Lower-middle-income countries,,1953,0.0035395762,0.017833171,0.030213179
Lower-middle-income countries,,1954,0.0036158399,0.018410608,0.03105546
Lower-middle-income countries,,1955,0.003691099,0.019023484,0.031922437
Lower-middle-income countries,,1956,0.0037653663,0.01966952,0.032818027
Lower-middle-income countries,,1957,0.0038387915,0.02034924,0.033744957
Lower-middle-income countries,,1958,0.0039116605,0.021065777,0.034697864
Lower-middle-income countries,,1959,0.003984396,0.021820758,0.035712566
Lower-middle-income countries,,1960,0.0040575564,0.022622166,0.036538646
Lower-middle-income countries,,1961,0.004135703,0.023428157,0.03732975
Lower-middle-income countries,,1962,0.004214989,0.024253054,0.03806538
Lower-middle-income countries,,1963,0.0042957775,0.025098287,0.038800977
Lower-middle-income countries,,1964,0.004378813,0.026009291,0.03950706
Lower-middle-income countries,,1965,0.0044633453,0.026964936,0.040173043
Lower-middle-income countries,,1966,0.004550153,0.027979257,0.040856715
Lower-middle-income countries,,1967,0.004640202,0.029097416,0.04152976
Lower-middle-income countries,,1968,0.004733268,0.030120976,0.0421665
Lower-middle-income countries,,1969,0.0048293904,0.031157563,0.043026365
Lower-middle-income countries,,1970,0.004933573,0.032286204,0.043770436
Lower-middle-income countries,,1971,0.0050314865,0.033358622,0.044492714
Lower-middle-income countries,,1972,0.0051322854,0.03446333,0.045224257
Lower-middle-income countries,,1973,0.005236735,0.035615947,0.045973685
Lower-middle-income countries,,1974,0.005338896,0.036768876,0.04674134
Lower-middle-income countries,,1975,0.005448349,0.03785975,0.04752314
Lower-middle-income countries,,1976,0.005557792,0.038966566,0.04831902
Lower-middle-income countries,,1977,0.0056733284,0.040080775,0.04913626
Lower-middle-income countries,,1978,0.0057930257,0.04116063,0.04990702
Lower-middle-income countries,,1979,0.0059190243,0.042299744,0.05066413
Lower-middle-income countries,,1980,0.00604517,0.04336695,0.051432144
Lower-middle-income countries,,1981,0.0061715706,0.04435896,0.05222312
Lower-middle-income countries,,1982,0.006304818,0.045348577,0.052991122
Lower-middle-income countries,,1983,0.0064432593,0.046363574,0.053828616
Lower-middle-income countries,,1984,0.006580414,0.047352064,0.054715414
Lower-middle-income countries,,1985,0.006721062,0.04836089,0.055641934
Lower-middle-income countries,,1986,0.006867829,0.04936628,0.056578163
Lower-middle-income countries,,1987,0.0070188586,0.05031505,0.057535302
Lower-middle-income countries,,1988,0.007171645,0.05141806,0.058543153
Lower-middle-income countries,,1989,0.0073290793,0.05260937,0.05950834
Lower-middle-income countries,,1990,0.0074961362,0.053691022,0.06050445
Lower-middle-income countries,,1991,0.0076658577,0.054850094,0.06152836
Lower-middle-income countries,,1992,0.007839359,0.056001585,0.062605135
Lower-middle-income countries,,1993,0.008016101,0.057119235,0.06368684
Lower-middle-income countries,,1994,0.008197396,0.058328792,0.06486906
Lower-middle-income countries,,1995,0.008383622,0.059668526,0.06605661
Lower-middle-income countries,,1996,0.00857425,0.0611023,0.067309804
Lower-middle-income countries,,1997,0.008767741,0.06248332,0.06856265
Lower-middle-income countries,,1998,0.008968178,0.063844964,0.06988427
Lower-middle-income countries,,1999,0.009171888,0.06514925,0.07122293
Lower-middle-income countries,,2000,0.009375648,0.06654377,0.07261004
Lower-middle-income countries,,2001,0.00958054,0.06801715,0.07394579
Lower-middle-income countries,,2002,0.009785856,0.069415204,0.07530112
Lower-middle-income countries,,2003,0.009999754,0.070890255,0.076761596
Lower-middle-income countries,,2004,0.010219869,0.072385,0.07822929
Lower-middle-income countries,,2005,0.010448321,0.0739211,0.07973205
Lower-middle-income countries,,2006,0.010679885,0.075421974,0.08129995
Lower-middle-income countries,,2007,0.010921278,0.07694025,0.08297241
Lower-middle-income countries,,2008,0.011165152,0.07846199,0.084724575
Lower-middle-income countries,,2009,0.011416291,0.07986801,0.08650698
Lower-middle-income countries,,2010,0.011675572,0.081353426,0.088364676
Lower-middle-income countries,,2011,0.011940176,0.082879074,0.09025497
Lower-middle-income countries,,2012,0.012205762,0.084400475,0.092199035
Lower-middle-income countries,,2013,0.012476613,0.085839905,0.09414243
Lower-middle-income countries,,2014,0.012749857,0.087203346,0.096226275
Lower-middle-income countries,,2015,0.01302865,0.08850867,0.098328084
Lower-middle-income countries,,2016,0.01331192,0.089700766,0.1004897
Lower-middle-income countries,,2017,0.013601736,0.0909603,0.10272429
Lower-middle-income countries,,2018,0.013892512,0.09227413,0.104978785
Lower-middle-income countries,,2019,0.01419272,0.09360227,0.10726607
Lower-middle-income countries,,2020,0.014500004,0.09483051,0.1094547
Lower-middle-income countries,,2021,0.014807812,0.096080974,0.11177978
Lower-middle-income countries,,2022,0.0151214395,0.097415335,0.1141601
Lower-middle-income countries,,2023,0.015441381,0.09864448,0.11666969
Luxembourg,LUX,1851,1.9780252e-8,1.1484178e-7,1.4176388e-7
Luxembourg,LUX,1852,3.9825323e-8,2.299212e-7,2.8365974e-7
Luxembourg,LUX,1853,6.012933e-8,3.4521392e-7,4.2895874e-7
Luxembourg,LUX,1854,8.068416e-8,4.60697e-7,5.757675e-7
Luxembourg,LUX,1855,1.0147943e-7,5.763491e-7,7.1919374e-7
Luxembourg,LUX,1856,1.2250253e-7,6.928145e-7,8.629211e-7
Luxembourg,LUX,1857,1.4373859e-7,8.1006266e-7,0.0000010055925
Luxembourg,LUX,1858,1.651705e-7,9.280635e-7,0.0000011445844
Luxembourg,LUX,1859,1.8677892e-7,0.0000010467874,0.0000012771825
Luxembourg,LUX,1860,2.0854223e-7,0.0000011662049,0.0000014004416
Luxembourg,LUX,1861,2.3044684e-7,0.0000012813929,0.0000015149351
Luxembourg,LUX,1862,2.5248931e-7,0.0000013923936,0.0000016214385
Luxembourg,LUX,1863,2.7466706e-7,0.0000014991798,0.0000017174809
Luxembourg,LUX,1864,2.969784e-7,0.0000016017245,0.0000018105986
Luxembourg,LUX,1865,3.1942258e-7,0.0000016997863,0.0000018931811
Luxembourg,LUX,1866,3.4199962e-7,0.0000017931777,0.0000019674435
Luxembourg,LUX,1867,3.647106e-7,0.0000018818837,0.0000020426628
Luxembourg,LUX,1868,3.8755732e-7,0.0000019658905,0.0000021095498
Luxembourg,LUX,1869,4.105426e-7,0.0000020451857,0.0000021709834
Luxembourg,LUX,1870,4.3367012e-7,0.000002125352,0.0000022361007
Luxembourg,LUX,1871,4.5705607e-7,0.000002204297,0.0000022973816
Luxembourg,LUX,1872,4.808982e-7,0.0000022820466,0.0000023575283
Luxembourg,LUX,1873,5.0534845e-7,0.0000023586051,0.0000024196509
Luxembourg,LUX,1874,5.3051286e-7,0.0000024339781,0.0000024822682
Luxembourg,LUX,1875,5.564518e-7,0.000002508171,0.000002542456
Luxembourg,LUX,1876,5.831798e-7,0.0000025792594,0.0000026040589
Luxembourg,LUX,1877,6.1066567e-7,0.0000026472846,0.000002665447
Luxembourg,LUX,1878,6.388322e-7,0.0000027122887,0.0000027240922
Luxembourg,LUX,1879,6.675567e-7,0.0000027743147,0.0000027788517
Luxembourg,LUX,1880,6.9667044e-7,0.0000028334066,0.000002840244
Luxembourg,LUX,1881,7.2606025e-7,0.000002894475,0.0000028985178
Luxembourg,LUX,1882,7.557019e-7,0.0000029578298,0.0000029547004
Luxembourg,LUX,1883,7.8557616e-7,0.0000030234933,0.0000030078263
Luxembourg,LUX,1884,8.156686e-7,0.0000030914887,0.000003063357
Luxembourg,LUX,1885,8.4596974e-7,0.0000031620423,0.0000031136697
Luxembourg,LUX,1886,8.764748e-7,0.000003234674,0.000003161994
Luxembourg,LUX,1887,9.071839e-7,0.000003309543,0.0000032174257
Luxembourg,LUX,1888,9.38102e-7,0.0000033866838,0.0000032707208
Luxembourg,LUX,1889,9.69239e-7,0.0000034661302,0.000003323166
Luxembourg,LUX,1890,9.995435e-7,0.0000035426722,0.0000033764775
Luxembourg,LUX,1891,0.0000010313984,0.0000036190866,0.0000034269344
Luxembourg,LUX,1892,0.000001064727,0.00000369538,0.0000034760715
Luxembourg,LUX,1893,0.0000010994396,0.0000037715786,0.000003527799
Luxembourg,LUX,1894,0.0000011354331,0.0000038477074,0.0000035796832
Luxembourg,LUX,1895,0.0000011725903,0.000003923791,0.0000036279334
Luxembourg,LUX,1896,0.0000012107811,0.000004000744,0.0000036764063
Luxembourg,LUX,1897,0.0000012498615,0.00000407902,0.0000037233158
Luxembourg,LUX,1898,0.0000012896743,0.000004158613,0.000003767247
Luxembourg,LUX,1899,0.0000013300485,0.0000042395177,0.0000038073172
Luxembourg,LUX,1900,0.0000013707997,0.0000043217256,0.0000038584217
Luxembourg,LUX,1901,0.0000014117464,0.000004403358,0.0000039060865
Luxembourg,LUX,1902,0.0000014527426,0.0000044853687,0.0000039511146
Luxembourg,LUX,1903,0.0000014936783,0.0000045676356,0.0000039945594
Luxembourg,LUX,1904,0.0000015344793,0.000004650174,0.000004037055
Luxembourg,LUX,1905,0.0000015751076,0.0000047329904,0.000004081572
Luxembourg,LUX,1906,0.0000016155611,0.0000048166116,0.0000041212256
Luxembourg,LUX,1907,0.0000016558735,0.000004901299,0.000004159959
Luxembourg,LUX,1908,0.0000016961143,0.0000049868454,0.0000041974804
Luxembourg,LUX,1909,0.0000017363894,0.000005073242,0.0000042334586
Luxembourg,LUX,1910,0.0000017768402,0.0000051603383,0.000004258741
Luxembourg,LUX,1911,0.000001817552,0.0000052477503,0.000004281449
Luxembourg,LUX,1912,0.0000018585303,0.000005335503,0.0000043029854
Luxembourg,LUX,1913,0.0000018997823,0.0000054236652,0.0000043160494
Luxembourg,LUX,1914,0.0000019413162,0.000005512295,0.0000043234086
Luxembourg,LUX,1915,0.0000019831416,0.000005601115,0.000004330396
Luxembourg,LUX,1916,0.0000020252696,0.0000056905337,0.000004330912
Luxembourg,LUX,1917,0.0000020677123,0.000005780185,0.000004325706
Luxembourg,LUX,1918,0.0000021104831,0.0000058700766,0.0000043200916
Luxembourg,LUX,1919,0.0000021535973,0.0000059602116,0.000004312353
Luxembourg,LUX,1920,0.0000021970704,0.0000060505486,0.0000042964225
Luxembourg,LUX,1921,0.0000022409558,0.000006142184,0.0000042797865
Luxembourg,LUX,1922,0.0000022853299,0.00000623397,0.0000042730835
Luxembourg,LUX,1923,0.0000023302525,0.0000063262214,0.000004256002
Luxembourg,LUX,1924,0.000002375766,0.0000064189026,0.000004234948
Luxembourg,LUX,1925,0.0000024218953,0.0000065119934,0.0000042149663
Luxembourg,LUX,1926,0.0000024686483,0.0000066056145,0.000004192683
Luxembourg,LUX,1927,0.000002516016,0.0000066999305,0.0000041700655
Luxembourg,LUX,1928,0.0000025639715,0.0000067945516,0.0000041479143
Luxembourg,LUX,1929,0.0000026124712,0.0000068898303,0.0000041267695
Luxembourg,LUX,1930,0.0000026614541,0.0000069857047,0.000004102721
Luxembourg,LUX,1931,0.0000027109138,0.0000070819706,0.000004078041
Luxembourg,LUX,1932,0.0000027608983,0.000007178647,0.000004052396
Luxembourg,LUX,1933,0.0000028114357,0.0000072756557,0.000004026334
Luxembourg,LUX,1934,0.0000028625363,0.000007372821,0.000003998486
Luxembourg,LUX,1935,0.0000029141906,0.0000074704285,0.000003969805
Luxembourg,LUX,1936,0.0000029663709,0.0000075742714,0.0000039384263
Luxembourg,LUX,1937,0.00000301903,0.000007684344,0.000003904329
Luxembourg,LUX,1938,0.000003072102,0.000007800753,0.000003871927
Luxembourg,LUX,1939,0.0000031255022,0.000007923202,0.0000038366625
Luxembourg,LUX,1940,0.000003179127,0.000008051609,0.0000037958787
Luxembourg,LUX,1941,0.0000032340633,0.000008186465,0.0000037480327
Luxembourg,LUX,1942,0.0000032922812,0.000008327463,0.000003693756
Luxembourg,LUX,1943,0.0000033552687,0.0000084744015,0.0000036325575
Luxembourg,LUX,1944,0.0000034240325,0.000008627286,0.000003569606
Luxembourg,LUX,1945,0.0000034990967,0.000008787499,0.000003507629
Luxembourg,LUX,1946,0.0000035805053,0.000008955117,0.0000034484335
Luxembourg,LUX,1947,0.0000036678198,0.000009129751,0.000003385057
Luxembourg,LUX,1948,0.0000037601199,0.000009312082,0.0000033206477
Luxembourg,LUX,1949,0.0000038560042,0.00000950188,0.000003253749
Luxembourg,LUX,1950,0.00000395359,0.000009737673,0.0000065031954
Luxembourg,LUX,1951,0.0000040518275,0.000009995973,0.000010463495
Luxembourg,LUX,1952,0.000004150817,0.000010271384,0.000014603714
Luxembourg,LUX,1953,0.000004250648,0.000010556627,0.00001840135
Luxembourg,LUX,1954,0.0000043514005,0.000010858809,0.000022260081
Luxembourg,LUX,1955,0.000004453145,0.000011181622,0.000026614896
Luxembourg,LUX,1956,0.0000045559404,0.000011518083,0.000031186846
Luxembourg,LUX,1957,0.000004659838,0.000011865413,0.000035968267
Luxembourg,LUX,1958,0.000004764877,0.000012219719,0.000040410734
Luxembourg,LUX,1959,0.0000048710876,0.000012586801,0.000045000204
Luxembourg,LUX,1960,0.0000049784912,0.000012974017,0.00005008886
Luxembourg,LUX,1961,0.000005086879,0.000013375602,0.000055209188
Luxembourg,LUX,1962,0.0000052040514,0.00001381724,0.000060317005
Luxembourg,LUX,1963,0.0000053235844,0.000014265043,0.000065378896
Luxembourg,LUX,1964,0.0000054359766,0.000014663225,0.0000708286
Luxembourg,LUX,1965,0.0000055536284,0.000015077168,0.00007623531
Luxembourg,LUX,1966,0.0000056735976,0.000015514417,0.0000813772
Luxembourg,LUX,1967,0.0000057981033,0.000015956959,0.00008640225
Luxembourg,LUX,1968,0.000005923338,0.000016421798,0.000091838556
Luxembourg,LUX,1969,0.0000060523457,0.000016912027,0.00009769167
Luxembourg,LUX,1970,0.0000061783244,0.000017374812,0.00010379649
Luxembourg,LUX,1971,0.0000063074317,0.000017817003,0.00010966016
Luxembourg,LUX,1972,0.0000064375645,0.000018224724,0.000115662566
Luxembourg,LUX,1973,0.000006573331,0.000018658702,0.00012197311
Luxembourg,LUX,1974,0.000006709234,0.000019132434,0.00012839831
Luxembourg,LUX,1975,0.000006840304,0.000019566822,0.00013366749
Luxembourg,LUX,1976,0.0000069748007,0.000019967763,0.00013893677
Luxembourg,LUX,1977,0.0000071089576,0.000020356638,0.0001437985
Luxembourg,LUX,1978,0.0000072504417,0.000020746218,0.00014907618
Luxembourg,LUX,1979,0.0000073911056,0.000021136513,0.00015443239
Luxembourg,LUX,1980,0.000007528772,0.000021505552,0.00015929609
Luxembourg,LUX,1981,0.000007662619,0.000021852766,0.0001634575
Luxembourg,LUX,1982,0.0000077943105,0.000022149943,0.00016735747
Luxembourg,LUX,1983,0.00000792452,0.000022432767,0.00017102942
Luxembourg,LUX,1984,0.000008057719,0.000022765646,0.00017498713
Luxembourg,LUX,1985,0.000008192476,0.000023084907,0.00017905039
Luxembourg,LUX,1986,0.000008327028,0.00002335546,0.00018306127
Luxembourg,LUX,1987,0.000008462687,0.000023614939,0.00018694719
Luxembourg,LUX,1988,0.000008598859,0.00002383272,0.00019096312
Luxembourg,LUX,1989,0.000008739078,0.000024027388,0.00019531937
Luxembourg,LUX,1990,0.000008883664,0.000024224353,0.00020057263
Luxembourg,LUX,1991,0.00000903059,0.000024442656,0.00020624723
Luxembourg,LUX,1992,0.000009178134,0.000024671643,0.00021177848
Luxembourg,LUX,1993,0.000009325584,0.000024937084,0.00021750553
Luxembourg,LUX,1994,0.000009471425,0.00002512266,0.00022273438
Luxembourg,LUX,1995,0.000009611416,0.000025311367,0.00022686068
Luxembourg,LUX,1996,0.000009753415,0.000025482499,0.00023102837
Luxembourg,LUX,1997,0.000009894672,0.000025620877,0.00023489441
Luxembourg,LUX,1998,0.000010035853,0.000025716683,0.00023836855
Luxembourg,LUX,1999,0.000010182902,0.000025829579,0.00024211794
Luxembourg,LUX,2000,0.000010301612,0.000025890733,0.0002460733
Luxembourg,LUX,2001,0.000010422022,0.000025921438,0.00025024413
Luxembourg,LUX,2002,0.000010576021,0.000025922089,0.00025475657
Luxembourg,LUX,2003,0.0000107313745,0.000025883746,0.00025947974
Luxembourg,LUX,2004,0.0000109011135,0.000025804871,0.0002648104
Luxembourg,LUX,2005,0.000011066044,0.000025701967,0.00027025526
Luxembourg,LUX,2006,0.000011226504,0.000025614725,0.00027565783
Luxembourg,LUX,2007,0.000011383994,0.000025551626,0.0002807822
Luxembourg,LUX,2008,0.000011543498,0.000025496616,0.00028582232
Luxembourg,LUX,2009,0.000011698293,0.000025434198,0.00029062232
Luxembourg,LUX,2010,0.000011856352,0.000025413068,0.00029568482
Luxembourg,LUX,2011,0.000012014708,0.000025299529,0.00030070427
Luxembourg,LUX,2012,0.000012168384,0.00002514778,0.00030562107
Luxembourg,LUX,2013,0.000012321705,0.000024946625,0.00031030655
Luxembourg,LUX,2014,0.000012472225,0.000024776355,0.00031475155
Luxembourg,LUX,2015,0.000012620298,0.000024575531,0.0003189752
Luxembourg,LUX,2016,0.000012768826,0.000024448174,0.00032309405
Luxembourg,LUX,2017,0.000012917483,0.000024354209,0.00032728922
Luxembourg,LUX,2018,0.000013062044,0.000024273228,0.0003316153
Luxembourg,LUX,2019,0.000013208408,0.000024158126,0.00033603917
Luxembourg,LUX,2020,0.000013344767,0.000024029288,0.00033970905
Luxembourg,LUX,2021,0.000013484117,0.000023912102,0.0003435342
Luxembourg,LUX,2022,0.00001361933,0.00002382152,0.00034683896
Luxembourg,LUX,2023,0.000013751988,0.000023735282,0.00035001896
Macao,MAC,1851,2.385155e-10,6.058683e-9,0
Macao,MAC,1852,4.796319e-10,1.213404e-8,0
Macao,MAC,1853,7.233288e-10,1.8226121e-8,0
Macao,MAC,1854,9.69578e-10,2.4334973e-8,0
Macao,MAC,1855,1.2183434e-9,3.046065e-8,0
Macao,MAC,1856,1.4695815e-9,3.660321e-8,0
Macao,MAC,1857,1.7232403e-9,4.276271e-8,0
Macao,MAC,1858,1.979261e-9,4.893921e-8,0
Macao,MAC,1859,2.237576e-9,5.513278e-8,0
Macao,MAC,1860,2.4981102e-9,6.1343485e-8,0
Macao,MAC,1861,2.760817e-9,6.757105e-8,0
Macao,MAC,1862,3.0256837e-9,7.3815514e-8,0
Macao,MAC,1863,3.292702e-9,8.007689e-8,0
Macao,MAC,1864,3.5618661e-9,8.635521e-8,0
Macao,MAC,1865,3.833173e-9,9.265049e-8,0
Macao,MAC,1866,4.1066226e-9,9.896277e-8,0
Macao,MAC,1867,4.382219e-9,1.0529209e-7,0
Macao,MAC,1868,4.659969e-9,1.1163846e-7,0
Macao,MAC,1869,4.939881e-9,1.18001914e-7,0
Macao,MAC,1870,5.2219686e-9,1.2438248e-7,0
Macao,MAC,1871,5.506635e-9,1.3078001e-7,0
Macao,MAC,1872,5.7945666e-9,1.3719446e-7,0
Macao,MAC,1873,6.08629e-9,1.436258e-7,0
Macao,MAC,1874,6.382174e-9,1.50074e-7,0
Macao,MAC,1875,6.682427e-9,1.5653903e-7,0
Macao,MAC,1876,6.9871002e-9,1.6302086e-7,0
Macao,MAC,1877,7.296085e-9,1.6951944e-7,0
Macao,MAC,1878,7.609114e-9,1.7603475e-7,0
Macao,MAC,1879,7.925761e-9,1.8256671e-7,0
Macao,MAC,1880,8.245441e-9,1.8911524e-7,0
Macao,MAC,1881,8.56776e-9,1.9568058e-7,0
Macao,MAC,1882,8.892636e-9,2.0226273e-7,0
Macao,MAC,1883,9.22e-9,2.0886168e-7,0
Macao,MAC,1884,9.549804e-9,2.1547743e-7,0
Macao,MAC,1885,9.882013e-9,2.2210996e-7,0
Macao,MAC,1886,1.02166124e-8,2.2875929e-7,0
Macao,MAC,1887,1.0553602e-8,2.354254e-7,0
Macao,MAC,1888,1.08929985e-8,2.4210829e-7,0
Macao,MAC,1889,1.1234836e-8,2.4880794e-7,0
Macao,MAC,1890,1.1582623e-8,2.5552436e-7,0
Macao,MAC,1891,1.1933781e-8,2.6225746e-7,0
Macao,MAC,1892,1.2288374e-8,2.6900727e-7,0
Macao,MAC,1893,1.2646457e-8,2.7577386e-7,0
Macao,MAC,1894,1.300809e-8,2.825572e-7,0
Macao,MAC,1895,1.3373324e-8,2.893574e-7,0
Macao,MAC,1896,1.3742213e-8,2.9617428e-7,0
Macao,MAC,1897,1.4114806e-8,3.0300794e-7,0
Macao,MAC,1898,1.4491152e-8,3.0985836e-7,0
Macao,MAC,1899,1.4871297e-8,3.167256e-7,0
Macao,MAC,1900,1.5255285e-8,3.2360967e-7,0
Macao,MAC,1901,1.5643202e-8,3.305444e-7,0
Macao,MAC,1902,1.603517e-8,3.375298e-7,0
Macao,MAC,1903,1.6431283e-8,3.445659e-7,0
Macao,MAC,1904,1.6831624e-8,3.5165277e-7,0
Macao,MAC,1905,1.7236248e-8,3.587904e-7,0
Macao,MAC,1906,1.7645194e-8,3.6597882e-7,0
Macao,MAC,1907,1.8058483e-8,3.7321809e-7,0
Macao,MAC,1908,1.8476111e-8,3.805082e-7,0
Macao,MAC,1909,1.8898056e-8,3.878492e-7,0
Macao,MAC,1910,1.9324279e-8,3.952412e-7,0
Macao,MAC,1911,1.975483e-8,4.026835e-7,0
Macao,MAC,1912,2.0189853e-8,4.1017603e-7,0
Macao,MAC,1913,2.0629459e-8,4.1771895e-7,0
Macao,MAC,1914,2.1073737e-8,4.2531235e-7,0
Macao,MAC,1915,2.1522744e-8,4.3295637e-7,0
Macao,MAC,1916,2.1976515e-8,4.4065123e-7,0
Macao,MAC,1917,2.2435051e-8,4.4839712e-7,0
Macao,MAC,1918,2.2898329e-8,4.561941e-7,0
Macao,MAC,1919,2.33663e-8,4.6404244e-7,0
Macao,MAC,1920,2.3838885e-8,4.7194231e-7,0
Macao,MAC,1921,2.4316e-8,4.7984975e-7,0
Macao,MAC,1922,2.4797597e-8,4.8776445e-7,0
Macao,MAC,1923,2.528366e-8,4.956863e-7,0
Macao,MAC,1924,2.5774195e-8,5.036152e-7,0
Macao,MAC,1925,2.6269243e-8,5.115507e-7,0
Macao,MAC,1926,2.6768875e-8,5.194925e-7,0
Macao,MAC,1927,2.7273186e-8,5.274403e-7,0
Macao,MAC,1928,2.7782304e-8,5.353939e-7,0
Macao,MAC,1929,2.8296387e-8,5.4335305e-7,0
Macao,MAC,1930,2.881562e-8,5.5131756e-7,0
Macao,MAC,1931,2.934028e-8,5.5978273e-7,0
Macao,MAC,1932,2.98707e-8,5.687482e-7,0
Macao,MAC,1933,3.0407204e-8,5.782134e-7,0
Macao,MAC,1934,3.095009e-8,5.8817466e-7,0
Macao,MAC,1935,3.149965e-8,5.9863123e-7,0
Macao,MAC,1936,3.205615e-8,6.0958246e-7,0
Macao,MAC,1937,3.2619848e-8,6.210275e-7,0
Macao,MAC,1938,3.3190975e-8,6.3296613e-7,0
Macao,MAC,1939,3.3769762e-8,6.4539756e-7,0
Macao,MAC,1940,3.4356404e-8,6.5832126e-7,0
Macao,MAC,1941,3.4953107e-8,6.733493e-7,0
Macao,MAC,1942,3.5563612e-8,6.9053016e-7,0
Macao,MAC,1943,3.6190947e-8,7.099124e-7,0
Macao,MAC,1944,3.683744e-8,7.3154456e-7,0
Macao,MAC,1945,3.750472e-8,7.5485826e-7,0
Macao,MAC,1946,3.8193697e-8,7.7984305e-7,0
Macao,MAC,1947,3.8904584e-8,8.064874e-7,0
Macao,MAC,1948,3.963689e-8,8.347776e-7,0
Macao,MAC,1949,4.0389416e-8,8.646944e-7,0
Macao,MAC,1950,4.116026e-8,8.96219e-7,0
Macao,MAC,1951,4.195293e-8,9.2780715e-7,0
Macao,MAC,1952,4.2775657e-8,9.588236e-7,0
Macao,MAC,1953,4.363492e-8,9.887626e-7,0
Macao,MAC,1954,4.4535444e-8,0.0000010180478,9.9e-9
Macao,MAC,1955,4.5480206e-8,0.0000010454327,1.98e-8
Macao,MAC,1956,4.6470436e-8,0.0000010715044,3.135e-8
Macao,MAC,1957,4.7505612e-8,0.0000010963963,4.455e-8
Macao,MAC,1958,4.8583452e-8,0.0000011204431,5.775e-8
Macao,MAC,1959,4.969994e-8,0.0000011441482,7.425e-8
Macao,MAC,1960,5.0849295e-8,0.0000011682362,9.735e-8
Macao,MAC,1961,5.1972712e-8,0.00000119257,1.287e-7
Macao,MAC,1962,5.3156402e-8,0.0000012175219,1.716e-7
Macao,MAC,1963,5.4447465e-8,0.0000012439181,2.1945e-7
Macao,MAC,1964,5.5746572e-8,0.0000012718561,2.772e-7
Macao,MAC,1965,5.705382e-8,0.0000013018472,3.366e-7
Macao,MAC,1966,5.8370404e-8,0.0000013344206,4.0425e-7
Macao,MAC,1967,5.967401e-8,0.0000013696598,4.785e-7
Macao,MAC,1968,6.09803e-8,0.0000014072273,5.544e-7
Macao,MAC,1969,6.230601e-8,0.0000014463077,6.303e-7
Macao,MAC,1970,6.4337925e-8,0.0000014902114,7.227e-7
Macao,MAC,1971,6.63343e-8,0.0000015351102,8.25e-7
Macao,MAC,1972,6.841837e-8,0.0000015751091,9.2895e-7
Macao,MAC,1973,7.064638e-8,0.0000016154379,0.0000010296
Macao,MAC,1974,7.303589e-8,0.0000016546282,0.00000115005
Macao,MAC,1975,7.5576935e-8,0.0000016924242,0.0000012837
Macao,MAC,1976,7.792578e-8,0.0000017291418,0.00000139755
Macao,MAC,1977,8.0473114e-8,0.0000017638746,0.00000153615
Macao,MAC,1978,8.302885e-8,0.0000017984372,0.0000017226
Macao,MAC,1979,8.5867626e-8,0.0000018343176,0.00000190905
Macao,MAC,1980,8.893692e-8,0.0000018718807,0.00000214665
Macao,MAC,1981,9.207666e-8,0.0000019083404,0.00000238755
Macao,MAC,1982,9.5398775e-8,0.0000019449233,0.00000260535
Macao,MAC,1983,9.951026e-8,0.0000019822878,0.00000291225
Macao,MAC,1984,1.037786e-7,0.0000020191353,0.0000031845
Macao,MAC,1985,1.0796307e-7,0.000002055651,0.0000035145
Macao,MAC,1986,1.1368585e-7,0.0000020911061,0.00000390885
Macao,MAC,1987,1.2018653e-7,0.0000021279106,0.0000043461
Macao,MAC,1988,1.2654984e-7,0.0000021649598,0.00000478005
Macao,MAC,1989,1.3277283e-7,0.0000022034753,0.0000052437
Macao,MAC,1990,1.3900383e-7,0.0000022399836,0.0000056496
